id,name,host_id,host_name,host_since,host_location,host_response_time,host_response_rate,host_acceptance_rate,host_is_superhost,host_neighbourhood,host_listings_count,host_total_listings_count,neighbourhood_group_cleansed,city,state,zipcode,market,smart_location,country,latitude,longitude,property_type,room_type,accommodates,bathrooms,bedrooms,beds,bed_type,price,weekly_price,monthly_price,security_deposit,cleaning_fee,guests_included,extra_people,minimum_nights,maximum_nights,calendar_updated,has_availability,availability_30,availability_60,availability_90,availability_365,number_of_reviews,first_review,last_review,review_scores_rating,review_scores_accuracy,review_scores_cleanliness,review_scores_checkin,review_scores_communication,review_scores_location,review_scores_value,requires_license,instant_bookable,cancellation_policy,require_guest_phone_verification,reviews_per_month
649243,Room in Seattle's Fremont area,2308816,Kay,2012-05-06,"Seattle, Washington, United States",,94.88679817905918,99.96715927750411,0,Fremont,1.0,1.0,Other neighborhoods,Seattle,WA,98107,Seattle,"Seattle, WA",United States,47.655872109269374,-122.3568839127972,House,Private room,2,3.0,1.0,1.0,Real Bed,75.0,,,,10.0,1,0.0,3,21,2 days ago,1,30,60,90,365,144,2012-09-11,2015-09-26,95.0,10.0,10.0,10.0,10.0,10.0,9.0,f,0,flexible,f,3.57
2989758,Craftsman home in Upper Fremont,1730412,Desdemona,2012-02-10,"Seattle, Washington, United States",within a few hours,100.0,100.0,0,Fremont,2.0,2.0,Other neighborhoods,Seattle,WA,98103,Seattle,"Seattle, WA",United States,47.661251766336,-122.35103716321402,House,Entire home/apt,4,1.0,2.0,2.0,Real Bed,125.0,,,,75.0,2,10.0,2,14,yesterday,1,8,29,47,75,48,2014-06-03,2015-11-29,93.0,10.0,9.0,10.0,10.0,10.0,9.0,f,0,strict,f,2.48
4518474,Cozy Fremont Apartment,3997252,Amy,2012-10-28,"Seattle, Washington, United States",within a day,60.0,100.0,1,Fremont,1.0,1.0,Other neighborhoods,Seattle,WA,98107,Seattle,"Seattle, WA",United States,47.65701575384673,-122.35993982750551,Apartment,Entire home/apt,4,1.0,1.0,1.0,Real Bed,138.0,,,,61.71090387374462,2,10.0,2,1125,6 weeks ago,1,23,53,83,358,44,2014-11-24,2015-11-29,96.0,10.0,10.0,10.0,10.0,10.0,10.0,f,0,flexible,f,3.24
1796302,"Fremont bed/bath, breakfast & view",7468167,Susanna & Patrick,2013-07-14,"Seattle, Washington, United States",within an hour,100.0,100.0,1,Fremont,1.0,1.0,Other neighborhoods,Seattle,WA,98103,Seattle,"Seattle, WA",United States,47.660814434999246,-122.3472742612175,House,Private room,2,1.5,1.0,1.0,Real Bed,65.0,,,150.0,61.71090387374462,1,10.0,2,21,yesterday,1,5,9,25,25,150,2013-11-12,2015-12-10,98.0,10.0,10.0,10.0,10.0,10.0,10.0,f,0,moderate,f,5.74
53803,Amazing 3BR Fremont Townhome!,238982,Maria & Graham,2010-09-19,"San Francisco, California",within a few hours,97.0,100.0,0,Fremont,7.0,7.0,Other neighborhoods,Seattle,WA,98103,Seattle,"Seattle, WA",United States,47.66032785183963,-122.35222649795358,House,Entire home/apt,4,3.5,3.0,3.0,Real Bed,250.0,975.0,3500.0,300.0,250.0,4,14.0,7,120,6 weeks ago,1,0,3,33,308,41,2010-10-22,2015-09-16,96.0,10.0,9.0,10.0,10.0,10.0,10.0,f,0,moderate,t,0.65
6867053,Wallingmont Apartment with Balcony!,4193438,Alex,2012-11-19,"Seattle, Washington, United States",,94.88679817905918,99.96715927750411,0,Fremont,1.0,1.0,Other neighborhoods,Seattle,WA,98103,Seattle,"Seattle, WA",United States,47.65488639501561,-122.3454027969336,Apartment,Entire home/apt,2,1.0,2.0,2.0,Real Bed,200.0,,,,61.71090387374462,1,0.0,1,1125,6 months ago,1,0,0,2,277,0,,,94.53926206244087,9.63639240506329,9.556398104265403,9.786708860759493,9.809598989580044,9.608915586468543,9.452245414294751,f,0,flexible,f,2.078918834221248
9693230,Cozy home in the center of it all!,12901367,Devon,2014-03-07,US,within a day,100.0,100.0,0,Fremont,1.0,1.0,Other neighborhoods,Seattle,WA,98103,Seattle,"Seattle, WA",United States,47.65624329693977,-122.3433933196593,House,Entire home/apt,5,1.0,2.0,3.0,Real Bed,100.0,,,,50.0,1,0.0,1,1125,4 weeks ago,1,12,12,12,23,0,,,94.53926206244087,9.63639240506329,9.556398104265403,9.786708860759493,9.809598989580044,9.608915586468543,9.452245414294751,f,0,flexible,f,2.078918834221248
6750264,Cozy Seattle house with a view/yard,12156808,Mandy & Andy,2015-06-09,"Seattle, Washington, United States",,94.88679817905918,100.0,0,Fremont,1.0,1.0,Other neighborhoods,Seattle,WA,98107,Seattle,"Seattle, WA",United States,47.65895699877973,-122.35674240845212,House,Entire home/apt,5,1.0,2.0,2.0,Real Bed,180.0,,,500.0,150.0,4,50.0,2,1125,a week ago,1,0,0,0,0,4,2015-06-28,2015-09-28,90.0,10.0,10.0,10.0,10.0,10.0,9.0,f,0,flexible,f,0.63
6392029,Urban cozy apartment in Fremont.,7719433,Ashton,2013-07-25,"White Pine, Tennessee, United States",,94.88679817905918,99.96715927750411,0,Fremont,1.0,1.0,Other neighborhoods,Seattle,WA,98103,Seattle,"Seattle, WA",United States,47.65371520819471,-122.34742336229796,Apartment,Entire home/apt,4,1.0,1.0,2.0,Real Bed,136.0,600.0,,,61.71090387374462,1,0.0,1,1125,5 months ago,1,0,0,0,143,1,2015-08-12,2015-08-12,94.53926206244087,9.63639240506329,9.556398104265403,9.786708860759493,9.809598989580044,9.608915586468543,9.452245414294751,f,0,flexible,f,0.21
2731253,The Pad,601600,Hal,2011-05-18,"Seattle, Washington, United States",within a few hours,100.0,100.0,1,Fremont,2.0,2.0,Other neighborhoods,Seattle,WA,98103,Seattle,"Seattle, WA",United States,47.65323596748693,-122.35074365201444,House,Entire home/apt,2,1.0,0.0,1.0,Real Bed,129.0,714.0,2970.0,400.0,61.71090387374462,2,20.0,3,90,today,1,21,51,81,356,81,2014-04-22,2015-12-28,98.0,10.0,10.0,10.0,10.0,10.0,10.0,f,0,moderate,f,3.9
5625964,"Upper Fremont private room, ensuite",1390845,Jill And John,2011-11-09,"Seattle, Washington, United States",,94.88679817905918,99.96715927750411,1,Fremont,1.0,1.0,Other neighborhoods,Seattle,WA,98103,Seattle,"Seattle, WA",United States,47.658760450946126,-122.35649893527405,House,Private room,2,1.0,1.0,1.0,Real Bed,61.0,,,,61.71090387374462,1,0.0,1,1125,today,1,0,0,0,0,33,2015-06-02,2015-10-18,98.0,10.0,10.0,10.0,10.0,10.0,10.0,f,0,flexible,f,4.56
38545,"3br,modern,fire place, chef kitchen",165390,Seth,2010-07-13,"Seattle, Washington, United States",within an hour,100.0,100.0,1,Wallingford,5.0,5.0,Other neighborhoods,Seattle,WA,98103,Seattle,"Seattle, WA",United States,47.65302812619456,-122.3426827769605,House,Entire home/apt,8,2.5,3.0,3.0,Real Bed,275.0,,,200.0,145.0,7,15.0,1,365,yesterday,1,22,52,82,357,67,2010-11-18,2015-12-28,96.0,10.0,9.0,10.0,10.0,10.0,9.0,f,0,strict,f,1.07
8699046,Primely Located Fremont Apartment,12832332,Kara,2014-03-05,"Seattle, Washington, United States",within an hour,100.0,100.0,0,Fremont,1.0,1.0,Other neighborhoods,Seattle,WA,98103,Seattle,"Seattle, WA",United States,47.65191235875002,-122.34961073634317,Apartment,Entire home/apt,4,1.0,1.0,2.0,Real Bed,100.0,,,,61.71090387374462,1,0.0,1,1125,3 months ago,1,0,0,0,67,0,,,94.53926206244087,9.63639240506329,9.556398104265403,9.786708860759493,9.809598989580044,9.608915586468543,9.452245414294751,f,0,flexible,f,2.078918834221248
9174327,1907 Fremont/Ballard Home,30988044,Judy,2015-04-10,"Seattle, Washington, United States",within an hour,100.0,100.0,0,Fremont,1.0,1.0,Other neighborhoods,Seattle,WA,98107,Seattle,"Seattle, WA",United States,47.65555551419877,-122.35913483927445,House,Private room,4,1.0,1.0,2.0,Real Bed,59.0,350.0,,200.0,40.0,2,25.0,2,10,today,1,20,35,64,64,1,2015-11-29,2015-11-29,100.0,10.0,10.0,10.0,10.0,10.0,10.0,f,0,moderate,f,0.81
6169489,Casa de Chet,32008173,Amanda,2015-04-26,"Seattle, Washington, United States",,94.88679817905918,99.96715927750411,0,Fremont,1.0,1.0,Other neighborhoods,Seattle,WA,98103,Seattle,"Seattle, WA",United States,47.65219908544854,-122.34752107241547,Apartment,Entire home/apt,3,1.0,1.0,1.0,Real Bed,95.0,,,,61.71090387374462,1,0.0,1,1125,8 months ago,1,0,0,0,227,0,,,94.53926206244087,9.63639240506329,9.556398104265403,9.786708860759493,9.809598989580044,9.608915586468543,9.452245414294751,f,0,flexible,f,2.078918834221248
9511777,New LUXURY house - heart of Fremont,48273510,Greg,2015-11-05,"Seattle, Washington, United States",within an hour,100.0,100.0,0,Fremont,3.0,3.0,Other neighborhoods,Seattle,WA,98103,Seattle,"Seattle, WA",United States,47.65256833970344,-122.35136101603464,House,Entire home/apt,5,2.0,3.0,4.0,Real Bed,500.0,,,1900.0,50.0,2,20.0,1,1125,yesterday,1,5,5,8,8,1,2015-11-29,2015-11-29,80.0,8.0,8.0,10.0,10.0,10.0,10.0,f,1,strict,f,0.81
3489837,Artist Bungalow in Fremont,2318574,Annie,2012-05-08,"Seattle, Washington, United States",within a few hours,90.0,100.0,0,Fremont,3.0,3.0,Other neighborhoods,Seattle,WA,98103,Seattle,"Seattle, WA",United States,47.65717505792681,-122.34510762845844,House,Entire home/apt,3,1.0,1.0,2.0,Real Bed,200.0,,,300.0,100.0,2,20.0,1,3,3 months ago,1,30,60,90,365,4,2014-07-29,2015-07-28,95.0,10.0,9.0,10.0,10.0,10.0,10.0,f,0,strict,f,0.23
5905958,Relax in the Heart of Fremont,2661374,Rachel,2012-06-17,"Seattle, Washington, United States",within an hour,100.0,99.96715927750411,0,Fremont,1.0,1.0,Other neighborhoods,Seattle,WA,98103,Seattle,"Seattle, WA",United States,47.650928170935984,-122.34624988672252,Apartment,Entire home/apt,2,1.0,1.0,1.0,Real Bed,95.0,,,100.0,20.0,2,25.0,1,1125,5 weeks ago,1,0,0,0,127,7,2015-08-07,2015-10-18,94.0,10.0,9.0,10.0,10.0,10.0,9.0,f,0,moderate,f,1.39
3768742,Colorful oasis in the city,2318574,Annie,2012-05-08,"Seattle, Washington, United States",within a few hours,90.0,100.0,0,Fremont,3.0,3.0,Other neighborhoods,Seattle,WA,98103,Seattle,"Seattle, WA",United States,47.65557104823872,-122.34488929397256,House,Private room,2,1.0,1.0,1.0,Real Bed,99.0,,,100.0,40.0,1,25.0,1,10,4 months ago,1,30,60,90,365,10,2014-08-05,2015-08-09,94.0,9.0,10.0,10.0,10.0,10.0,9.0,f,0,moderate,f,0.58
1593939,Sunroom/laundry room-shared house,2569008,Roger,2012-06-07,"Seattle, Washington, United States",within an hour,100.0,100.0,0,Wallingford,2.0,2.0,Other neighborhoods,Seattle,WA,98103,Seattle,"Seattle, WA",United States,47.65957391863134,-122.34449393497448,House,Private room,1,1.0,1.0,1.0,Real Bed,55.0,,,,10.0,1,0.0,1,1125,3 months ago,1,30,60,90,365,69,2013-09-01,2015-09-27,91.0,9.0,10.0,10.0,10.0,10.0,9.0,f,0,flexible,t,2.42
6087451,Fremont House Studio Apartment,19598332,Reid & Aaleen,2014-08-06,"Seattle, Washington, United States",within an hour,100.0,100.0,1,Fremont,1.0,1.0,Other neighborhoods,Seattle,WA,98107,Seattle,"Seattle, WA",United States,47.65590166370777,-122.36101606390685,Apartment,Entire home/apt,3,1.0,1.0,1.0,Real Bed,105.0,,,,75.0,1,0.0,2,1125,today,1,20,48,78,352,45,2015-05-02,2015-12-14,98.0,10.0,10.0,10.0,10.0,10.0,10.0,f,1,moderate,f,5.44
6179956,Cozy Room with a Private Garden,6057750,Stephen & Cindy,2013-04-23,"Seattle, Washington, United States",within a day,100.0,100.0,1,Fremont,1.0,1.0,Other neighborhoods,Seattle,WA,98103,Seattle,"Seattle, WA",United States,47.664406698485,-122.3525986698803,Townhouse,Private room,2,1.0,1.0,1.0,Real Bed,75.0,,,,15.0,1,0.0,3,7,6 weeks ago,1,21,51,81,111,21,2015-05-19,2015-12-06,95.0,10.0,10.0,10.0,10.0,10.0,10.0,f,0,moderate,f,2.73
10060674,In the heart of Fremont,14088426,Tibor,2014-04-09,"Seattle, Washington, United States",,94.88679817905918,99.96715927750411,0,Fremont,1.0,1.0,Other neighborhoods,Seattle,WA,98103,Seattle,"Seattle, WA",United States,47.65186769974642,-122.34886310202762,Apartment,Private room,2,1.0,1.0,1.0,Real Bed,70.0,,,,61.71090387374462,1,0.0,1,1125,2 weeks ago,1,0,3,3,3,0,,,94.53926206244087,9.63639240506329,9.556398104265403,9.786708860759493,9.809598989580044,9.608915586468543,9.452245414294751,f,0,flexible,f,2.078918834221248
9822848,Private room in 2 bed apt,23436894,Aniket,2014-11-06,"Seattle, Washington, United States",within a few hours,100.0,100.0,0,Fremont,1.0,1.0,Other neighborhoods,Seattle,WA,98103,Seattle,"Seattle, WA",United States,47.65460544275371,-122.3470629676482,Apartment,Private room,1,1.0,1.0,1.0,Real Bed,35.0,,,,61.71090387374462,1,10.0,1,1125,2 weeks ago,1,5,5,5,5,0,,,94.53926206244087,9.63639240506329,9.556398104265403,9.786708860759493,9.809598989580044,9.608915586468543,9.452245414294751,f,0,flexible,f,2.078918834221248
2391699,"Everything Seattle in 0-3 miles, B",1123549,Sandy,2011-09-07,"Seattle, Washington, United States",within an hour,100.0,100.0,0,Fremont,2.0,2.0,Other neighborhoods,Seattle,WA,98103,Seattle,"Seattle, WA",United States,47.65396828538977,-122.3450797994642,House,Private room,1,1.0,1.0,1.0,Real Bed,52.0,347.0,1360.0,,9.0,1,15.0,1,1125,a week ago,1,5,19,49,314,103,2014-06-01,2015-12-29,99.0,10.0,10.0,10.0,10.0,10.0,10.0,f,0,strict,f,5.3
1118153,Sweet Room in Fremont/Wallingford,6137030,Jasmine,2013-04-28,"Seattle, Washington, United States",within a few hours,93.0,100.0,0,Fremont,2.0,2.0,Other neighborhoods,Seattle,WA,98103,Seattle,"Seattle, WA",United States,47.66209732671686,-122.34951314823007,House,Private room,2,1.0,1.0,1.0,Real Bed,57.0,339.0,1197.0,,25.0,2,25.0,1,60,3 days ago,1,17,36,61,336,77,2013-05-14,2015-12-10,94.0,9.0,9.0,10.0,10.0,10.0,9.0,f,0,moderate,f,2.39
1100686,Tree top views in artsy Fremont,3921530,Ann Petrich,2012-10-19,"Seattle, Washington, United States",within a few hours,100.0,100.0,0,Fremont,3.0,3.0,Other neighborhoods,Seattle,WA,98103,Seattle,"Seattle, WA",United States,47.65445181698063,-122.35440335800509,House,Private room,3,1.0,1.0,2.0,Real Bed,54.0,380.0,1300.0,100.0,35.0,3,7.0,2,28,a week ago,1,20,42,72,347,72,2014-05-25,2015-12-27,94.0,10.0,9.0,10.0,10.0,10.0,9.0,f,0,moderate,t,3.66
9925458,Fremont guest room with futon,12132989,Christy,2014-02-10,"Seattle, Washington, United States",,94.88679817905918,99.96715927750411,0,Fremont,1.0,1.0,Other neighborhoods,Seattle,WA,98103,Seattle,"Seattle, WA",United States,47.6553965575401,-122.34323736837057,Apartment,Private room,1,1.0,1.0,1.0,Futon,35.0,,,300.0,20.0,1,0.0,1,1125,3 weeks ago,1,30,60,90,365,0,,,94.53926206244087,9.63639240506329,9.556398104265403,9.786708860759493,9.809598989580044,9.608915586468543,9.452245414294751,f,0,flexible,f,2.078918834221248
1146966,Treetop & mountain views - Fremont!,3921530,Ann Petrich,2012-10-19,"Seattle, Washington, United States",within a few hours,100.0,100.0,0,Fremont,3.0,3.0,Other neighborhoods,Seattle,WA,98103,Seattle,"Seattle, WA",United States,47.6548713025183,-122.35325551487102,House,Private room,3,1.0,1.0,2.0,Real Bed,50.0,340.0,1200.0,100.0,35.0,2,15.0,3,16,2 days ago,1,17,41,70,70,58,2013-06-08,2015-12-23,94.0,9.0,9.0,10.0,10.0,10.0,10.0,f,0,moderate,t,1.85
2525172,The Hermitage,3458990,Jeanette & Ned,2012-09-03,"Seattle, Washington, United States",within an hour,100.0,100.0,1,Fremont,1.0,1.0,Other neighborhoods,Seattle,WA,98103,Seattle,"Seattle, WA",United States,47.64840403423241,-122.34487670503276,Townhouse,Private room,2,1.0,1.0,1.0,Real Bed,67.0,355.0,,,20.0,1,0.0,1,21,4 days ago,1,18,38,66,341,108,2014-04-21,2015-12-26,96.0,9.0,10.0,10.0,10.0,10.0,10.0,f,0,moderate,f,5.19
8463726,Luxury Private Rm in Artsy Fremont,3365488,Jennifer,2012-08-25,"Seattle, Washington, United States",within an hour,100.0,100.0,0,Fremont,3.0,3.0,Other neighborhoods,Seattle,WA,98103,Seattle,"Seattle, WA",United States,47.64923402496424,-122.34606015334288,Apartment,Private room,2,1.0,1.0,1.0,Real Bed,43.0,,,300.0,19.0,1,28.0,1,1125,2 days ago,1,27,43,73,348,5,2015-10-04,2015-12-11,88.0,8.0,8.0,9.0,10.0,10.0,8.0,f,0,strict,t,1.61
51826,Awesome Fremont Townhouse! Room 1,238982,Maria & Graham,2010-09-19,"San Francisco, California",within a few hours,97.0,100.0,0,Fremont,7.0,7.0,Other neighborhoods,Seattle,WA,98103,Seattle,"Seattle, WA",United States,47.66036135920771,-122.35268847893786,Townhouse,Private room,1,1.5,1.0,1.0,Real Bed,97.0,647.0,3400.0,250.0,40.0,1,0.0,1,90,4 months ago,1,30,60,90,365,59,2010-10-18,2015-09-01,99.0,10.0,9.0,10.0,10.0,10.0,10.0,f,0,moderate,t,0.93
7805491,Chill Apt in the heart of Fremont,19243902,Felicity,2014-07-31,"Seattle, Washington, United States",within a day,100.0,100.0,0,Fremont,1.0,1.0,Other neighborhoods,Seattle,WA,98107,Seattle,"Seattle, WA",United States,47.653605048109306,-122.3582030771016,Apartment,Shared room,2,1.0,1.0,1.0,Pull-out Sofa,55.0,,,,5.0,1,0.0,1,3,2 months ago,1,30,60,90,365,7,2015-08-13,2015-09-28,94.0,10.0,10.0,10.0,10.0,10.0,9.0,f,0,flexible,f,1.45
7701014,"Private Clean Room, Local Coffee",864962,Kaitlyn,2011-07-25,"Seattle, Washington, United States",within a few hours,100.0,100.0,0,,1.0,1.0,Other neighborhoods,Seattle,WA,98103,Seattle,"Seattle, WA",United States,47.659286575417134,-122.3471595124543,House,Private room,2,1.0,1.0,1.0,Real Bed,69.0,430.0,1650.0,,5.0,1,0.0,1,1125,6 weeks ago,1,21,51,81,356,2,2015-09-19,2015-10-16,100.0,10.0,10.0,10.0,10.0,9.0,10.0,f,0,flexible,f,0.56
1279660,Private studio cottage in Fremont,6963318,Grace,2013-06-17,"Seattle, Washington, United States",within an hour,100.0,100.0,1,Fremont,2.0,2.0,Other neighborhoods,Seattle,WA,98103,Seattle,"Seattle, WA",United States,47.65555047971205,-122.35544803989916,Cabin,Entire home/apt,2,1.0,1.0,1.0,Real Bed,99.0,650.0,,,25.0,1,0.0,1,1125,today,1,23,48,78,353,233,2013-07-14,2015-12-20,97.0,10.0,10.0,10.0,10.0,10.0,9.0,f,0,moderate,f,7.72
5252877,NEW Fremont Modern Luxurious 2 BDM,27189459,Fremont,2015-02-04,"Seattle, Washington, United States",within a few hours,90.0,100.0,0,Fremont,3.0,3.0,Other neighborhoods,Seattle,WA,98103,Seattle,"Seattle, WA",United States,47.65421753718388,-122.34721725134202,Apartment,Entire home/apt,6,1.0,2.0,4.0,Real Bed,149.0,1190.0,,250.0,105.0,1,0.0,2,1125,today,1,23,53,83,358,12,2015-03-28,2015-12-28,94.0,10.0,10.0,9.0,10.0,10.0,9.0,f,0,strict,f,1.27
935845,Seattle Apartment - Ideal Location,5049037,Wendy,2013-02-11,"Seattle, Washington, United States",within a few hours,86.0,100.0,0,Fremont,1.0,1.0,Other neighborhoods,Seattle,WA,98103,Seattle,"Seattle, WA",United States,47.662935926055546,-122.35764151216344,Apartment,Entire home/apt,4,1.0,1.0,3.0,Real Bed,97.0,577.0,2037.0,,61.71090387374462,1,0.0,2,1125,6 days ago,1,1,1,28,28,37,2013-06-17,2014-08-25,95.0,10.0,10.0,10.0,10.0,10.0,10.0,f,0,moderate,f,1.19
3844087,Hip + minimal room in Fremont,13771267,Paige,2014-04-01,"Seattle, Washington, United States",within a few hours,100.0,100.0,0,Fremont,2.0,2.0,Other neighborhoods,Seattle,WA,98103,Seattle,"Seattle, WA",United States,47.66283101945332,-122.34900458769432,House,Private room,2,1.0,1.0,1.0,Real Bed,45.0,400.0,1300.0,,10.0,1,5.0,1,1125,today,1,23,53,83,358,25,2014-11-28,2015-12-29,94.0,10.0,10.0,9.0,9.0,10.0,9.0,f,0,flexible,f,1.86
6923948,Big Red House in Heart of Fremont,14057215,Ingrid,2014-04-08,"Seattle, Washington, United States",,94.88679817905918,99.96715927750411,0,Fremont,1.0,1.0,Other neighborhoods,Seattle,WA,98103,Seattle,"Seattle, WA",United States,47.65747136100215,-122.35648827538644,House,Entire home/apt,8,3.0,4.0,4.0,Real Bed,450.0,2800.0,,,61.71090387374462,1,0.0,1,1125,6 months ago,1,0,0,0,172,3,2015-08-02,2015-08-09,100.0,10.0,9.0,10.0,10.0,10.0,10.0,f,0,flexible,f,0.58
7178239,Whitman Acres: Under the Stairs!,20184201,Sherry,2014-08-17,"Seattle, Washington, United States",within a few hours,90.0,100.0,1,Fremont,2.0,2.0,Other neighborhoods,Seattle,WA,98103,Seattle,"Seattle, WA",United States,47.65759982107789,-122.34649569890546,House,Private room,1,1.0,1.0,1.0,Real Bed,49.0,340.0,1300.0,,25.0,1,10.0,1,1125,a week ago,1,0,2,32,302,2,2015-09-06,2015-11-02,100.0,10.0,10.0,10.0,10.0,10.0,10.0,f,0,moderate,f,0.5
2075094,Bungalow in beautiful Fremont,2318574,Annie,2012-05-08,"Seattle, Washington, United States",within a few hours,90.0,100.0,0,Fremont,3.0,3.0,Other neighborhoods,Seattle,WA,98103,Seattle,"Seattle, WA",United States,47.656679715790425,-122.34740030125164,House,Private room,2,1.0,1.0,2.0,Real Bed,68.0,,,200.0,80.0,2,25.0,1,3,6 weeks ago,1,30,60,90,365,35,2014-01-06,2015-10-04,92.0,9.0,9.0,10.0,9.0,10.0,9.0,f,0,moderate,f,1.44
5892185,Quiet room in bright Fremont apt,382286,Emily,2011-02-08,"Seattle, Washington, United States",within a few hours,100.0,100.0,0,Fremont,1.0,1.0,Other neighborhoods,Seattle,WA,98103,Seattle,"Seattle, WA",United States,47.65656982850658,-122.34942722032324,Apartment,Private room,2,1.0,1.0,1.0,Real Bed,75.0,,,,25.0,1,10.0,1,1125,today,1,0,20,50,325,21,2015-04-21,2016-01-02,96.0,10.0,10.0,10.0,10.0,10.0,10.0,f,0,flexible,f,2.43
7596455,Fremont fun close to Sth Lake Union,26850831,Linda And Family,2015-01-28,"Seattle, Washington, United States",,94.88679817905918,99.96715927750411,0,Fremont,1.0,1.0,Other neighborhoods,Seattle,WA,98103,Seattle,"Seattle, WA",United States,47.65611341129331,-122.35334571692756,House,Private room,4,1.0,1.0,2.0,Real Bed,120.0,,,,25.0,1,0.0,1,1125,3 months ago,1,30,60,90,365,2,2015-08-24,2015-09-27,80.0,8.0,9.0,10.0,10.0,10.0,7.0,f,0,flexible,f,0.45
9513636,Modern&Upscale-walk to GOOGL &Adobe,48273510,Greg,2015-11-05,"Seattle, Washington, United States",within an hour,100.0,100.0,0,Fremont,3.0,3.0,Other neighborhoods,Seattle,WA,98103,Seattle,"Seattle, WA",United States,47.65371477453997,-122.35180793369771,House,Private room,2,1.0,1.0,1.0,Real Bed,195.0,,,1500.0,50.0,1,25.0,1,1125,2 weeks ago,1,29,59,89,364,0,,,94.53926206244087,9.63639240506329,9.556398104265403,9.786708860759493,9.809598989580044,9.608915586468543,9.452245414294751,f,0,strict,f,2.078918834221248
5992032,Fremont Apt. close to everything!,19757666,Shiva,2014-08-10,"Accra, Greater Accra, Ghana",within a day,100.0,100.0,0,Fremont,1.0,1.0,Other neighborhoods,Seattle,WA,98103,Seattle,"Seattle, WA",United States,47.65519501837715,-122.3528182316696,Apartment,Entire home/apt,5,1.0,1.0,2.0,Real Bed,125.0,700.0,,,40.0,1,0.0,2,1125,3 months ago,1,30,60,90,365,9,2015-05-10,2015-11-22,91.0,9.0,9.0,9.0,10.0,9.0,9.0,f,0,moderate,f,1.13
3534444,Fremont Single Family Home,1962875,Mike,2012-03-18,"Seattle, Washington, United States",,94.88679817905918,99.96715927750411,0,Fremont,1.0,1.0,Other neighborhoods,Seattle,WA,98103,Seattle,"Seattle, WA",United States,47.66085311261847,-122.34993765233143,House,Entire home/apt,12,3.0,4.0,6.0,Real Bed,300.0,1600.0,,200.0,75.0,1,0.0,1,1125,8 months ago,1,0,0,0,0,3,2014-08-02,2014-08-12,100.0,10.0,9.0,10.0,10.0,10.0,10.0,f,0,moderate,f,0.17
8080939,Fremont View apartment,11299221,Kelly,2014-01-14,"Seattle, Washington, United States",within an hour,92.0,100.0,0,Green Lake,4.0,4.0,Other neighborhoods,Seattle,WA,98103,Seattle,"Seattle, WA",United States,47.6545345528274,-122.34527249471574,Apartment,Entire home/apt,6,1.0,2.0,3.0,Real Bed,200.0,1200.0,4000.0,300.0,85.0,1,0.0,5,180,today,1,30,60,85,360,1,2015-09-14,2015-09-14,94.53926206244087,9.63639240506329,9.556398104265403,9.786708860759493,9.809598989580044,9.608915586468543,9.452245414294751,f,1,strict,f,0.27
5525073,Location & Luxury at a Great Price!,28653007,Andrew,2015-03-02,"Seattle, Washington, United States",within an hour,89.0,100.0,0,Fremont,1.0,1.0,Other neighborhoods,Seattle,WA,98103,Seattle,"Seattle, WA",United States,47.652017349038815,-122.34592087709711,Apartment,Entire home/apt,3,1.0,0.0,1.0,Real Bed,115.0,975.0,,250.0,75.0,1,0.0,2,1125,3 days ago,1,0,0,0,275,7,2015-07-24,2015-12-28,100.0,10.0,10.0,10.0,10.0,10.0,10.0,f,0,strict,f,1.27
5402304,The Fremont Flat..Luxury,28003582,Michele And Denny,2015-02-19,"Seattle, Washington, United States",within an hour,100.0,100.0,0,Fremont,3.0,3.0,Other neighborhoods,Seattle,WA,98103,Seattle,"Seattle, WA",United States,47.65541169815801,-122.34431022917846,Apartment,Entire home/apt,4,1.0,2.0,2.0,Real Bed,185.0,1110.0,4440.0,500.0,100.0,2,15.0,2,1125,2 months ago,1,0,0,0,186,9,2015-03-10,2015-09-28,95.0,9.0,10.0,10.0,10.0,9.0,10.0,f,0,strict,f,0.9
6288141,December SALE! NEW 2bed Wallingford,32689598,Lori,2015-05-05,US,within a few hours,80.0,100.0,0,Fremont,3.0,3.0,Other neighborhoods,Seattle,WA,98103,Seattle,"Seattle, WA",United States,47.660019772625134,-122.34545775654188,Apartment,Entire home/apt,6,1.0,2.0,6.0,Real Bed,149.0,990.0,,300.0,105.0,1,0.0,2,1125,4 weeks ago,1,21,51,81,356,4,2015-08-05,2015-10-14,95.0,9.0,10.0,10.0,10.0,10.0,10.0,f,0,strict,f,0.78
1781723,Sunny guest room in Fremont,1730412,Desdemona,2012-02-10,"Seattle, Washington, United States",within a few hours,100.0,100.0,0,Fremont,2.0,2.0,Other neighborhoods,Seattle,WA,98103,Seattle,"Seattle, WA",United States,47.65946873542607,-122.3521262332617,House,Private room,2,1.0,1.0,1.0,Real Bed,52.0,400.0,,,61.71090387374462,2,0.0,1,1125,yesterday,1,4,4,15,16,40,2014-05-19,2015-12-18,96.0,10.0,9.0,10.0,10.0,10.0,10.0,f,0,flexible,f,2.01
