id,host_id,booking_id,name,neighbourhood_group,city,state,zipcode,latitude,longitude,property_type,room_type,accommodates,bathrooms,bedrooms,beds,bed_type,instant_bookable,cancellation_policy,require_guest_profile_picture,require_guest_phone_verification,number_of_reviews,first_review,last_review,review_scores_rating,review_scores_accuracy,review_scores_cleanliness,review_scores_checkin,review_scores_communication,review_scores_location,review_scores_value,reviews_per_month
4387985,22737225,879,Cozy 2BD Seattle Home w/ Hot Tub,Central Area,Seattle,WA,98122,47.61122138,-122.3069443,House,Entire home/apt,6,1,2,3,Real Bed,f,strict,f,f,47,2014-11-03,2015-12-28,100,10,10,10,10,10,10,3.29
4395349,430709,1473,Newmark Tower 1 Bdrm  by Pike Place,Downtown,Seattle,WA,98101,47.6098901,-122.3379529,Apartment,Entire home/apt,4,1,1,2,Real Bed,f,strict,t,t,0,,,,,,,,,,
4395502,430709,3380,Phinney Garden Cottage - 1+ Bdrm,Other neighborhoods,Seattle,WA,98103,47.6825378,-122.3545066,Apartment,Entire home/apt,6,1,1,4,Real Bed,f,strict,t,t,0,,,,,,,,,,
4395578,430709,98,Ballard Townhome - Pet Friendly!,Ballard,Seattle,WA,98107,47.67100489,-122.3813814,House,Entire home/apt,8,2.5,3,5,Real Bed,f,strict,t,t,1,2015-03-29,2015-03-29,100,10,10,10,10,8,10,0.11
4395654,430709,1856,West Seattle Suite Shagalicious,West Seattle,Seattle,WA,98126,47.54755689,-122.3783305,House,Entire home/apt,3,1,0,2,Real Bed,f,strict,t,t,1,2015-06-23,2015-06-23,80,10,10,10,10,8,8,0.15
4402880,430709,1383,Belltown Court Studio 98 Walk Score,Downtown,Seattle,WA,98121,47.61385176,-122.3478931,Apartment,Entire home/apt,4,1,0,2,Real Bed,f,strict,t,t,2,2015-10-11,2015-10-22,90,10,10,7,8,10,9,0.7
4403171,430709,3374,Phinney Suites Apartment - 1 Bdr ,Other neighborhoods,Seattle,WA,98103,47.68017884,-122.3561694,Apartment,Entire home/apt,4,1,1,2,Real Bed,f,strict,t,t,0,,,,,,,,,,
4410493,4962900,1210,Heart of Downtown Seattle! SH2,Downtown,Seattle,WA,98121,47.6157283,-122.3422533,Apartment,Entire home/apt,6,2,2,3,Real Bed,f,strict,f,f,10,2015-01-01,2015-12-24,94,8,9,9,10,10,9,0.81
4410544,8534462,1646,8th Ave Condos Modern 2BD,Downtown,Seattle,WA,98104,47.60683975,-122.3277541,Apartment,Entire home/apt,4,1,2,2,Real Bed,f,strict,t,t,39,2014-11-09,2015-11-27,96,10,10,10,10,10,9,2.77
4410789,4962900,1294,Contemporary Belltown Location! SH2,Downtown,Seattle,WA,98121,47.61571293,-122.3424234,Apartment,Entire home/apt,6,2,2,3,Real Bed,f,strict,f,f,15,2015-01-05,2015-11-19,91,9,9,8,10,10,9,1.23
4417792,74305,1310,2 Bedroom Classic Brownstone Oasis ,Downtown,Seattle,WA,98121,47.61593588,-122.3406362,Apartment,Entire home/apt,6,1,2,3,Real Bed,f,strict,t,t,24,2014-11-09,2015-11-11,93,10,10,10,10,10,9,1.71
4430233,1732181,911,Seattle Turret House (Apt 3),Central Area,Seattle,WA,98122,47.61093716,-122.3107331,Apartment,Entire home/apt,4,1,2,2,Real Bed,f,strict,f,f,4,2015-03-15,2015-10-11,90,10,10,10,10,10,10,0.41
4430381,1732181,908,Seattle Turret House (Apt 5),Central Area,Seattle,WA,98122,47.6107524,-122.312152,Apartment,Entire home/apt,4,1,2,2,Real Bed,f,strict,f,f,3,2015-05-01,2015-12-21,100,10,10,10,9,10,9,0.36
4438188,2277537,744,Great Location Near the University,University District,Seattle,WA,98105,47.66818255,-122.3173717,Apartment,Entire home/apt,3,1,1,1,Real Bed,f,strict,f,f,40,2014-11-23,2015-11-20,99,10,10,10,10,10,10,2.94
4439293,9058822,1621,P3 Throwback w/ style: Winter promo,Downtown,Seattle,WA,98101,47.6118662,-122.328552,Apartment,Entire home/apt,4,1,0,2,Real Bed,t,strict,t,t,66,2014-11-04,2015-12-23,95,10,10,9,10,10,10,4.64
4454121,504978,2562,2-bedroom Apartment in the Trees,Capitol Hill,Seattle,WA,98102,47.64012775,-122.3152588,Apartment,Entire home/apt,6,1,2,4,Real Bed,f,strict,f,f,5,2014-11-08,2015-01-03,88,10,10,10,10,10,10,0.35
4454264,23113340,3576,Perfectly Located Capitol Hill Home,Capitol Hill,Seattle,WA,98112,47.63793402,-122.3135055,House,Entire home/apt,6,1.5,3,3,Real Bed,f,strict,f,f,1,2015-01-25,2015-01-25,100,10,10,10,10,10,10,0.09
4454295,4606439,12,Upper Queen Anne Craftsman House,Queen Anne,Seattle,WA,98119,47.63721408,-122.3600458,House,Entire home/apt,2,1,1,1,Real Bed,f,strict,f,f,8,2015-05-06,2015-12-16,97,10,10,9,10,10,9,0.98
4464824,23165254,1280,Penthouse Suite Top Floor ,Downtown,Seattle,WA,98121,47.61516479,-122.3465721,Apartment,Entire home/apt,10,2,3,4,Real Bed,t,strict,f,f,5,2014-11-09,2015-08-20,100,10,10,10,10,10,10,0.36
4481979,23255076,1133,NEW 1 BD listing CENTRAL/MODERN,Cascade,Seattle,WA,98102,47.64425525,-122.3261722,Apartment,Entire home/apt,2,1,1,1,Real Bed,f,strict,f,f,6,2014-11-24,2015-12-13,100,10,10,10,10,10,10,0.44
4484426,3074414,789,"2 Baths W/D,View,  Walk UW (402)",University District,Seattle,WA,98105,47.6623606,-122.302424,Apartment,Entire home/apt,6,2,2,2,Real Bed,f,strict,f,f,7,2015-06-14,2015-11-21,91,10,9,9,9,9,9,1.02
4485424,16630158,3451,View Home 3.7 mi from Pike Pl. Mkt.,Magnolia,Seattle,WA,98199,47.63791251,-122.3912642,House,Entire home/apt,8,3,3,4,Real Bed,t,strict,f,f,37,2014-11-23,2015-12-30,100,10,10,10,10,10,10,2.72
4520099,6184895,30,Open Airy Queen Anne Condo,Queen Anne,Seattle,WA,98119,47.63981587,-122.3743385,Apartment,Entire home/apt,3,1,1,2,Real Bed,f,strict,f,f,4,2015-01-04,2015-07-25,85,8,9,7,10,9,9,0.33
4520179,11981534,1380,Seattle Dwntn Apt near Space Needle,Downtown,Seattle,WA,98121,47.61830941,-122.3464812,Apartment,Entire home/apt,3,1.5,1,2,Real Bed,f,strict,f,f,12,2015-01-04,2015-10-05,95,10,10,10,10,10,10,0.98
4521755,22840181,360,Wallingford Terrace Sky,Other neighborhoods,Seattle,WA,98103,47.65372,-122.3383883,Apartment,Entire home/apt,4,1,1,2,Real Bed,t,strict,f,f,12,2015-04-24,2015-11-08,95,10,10,10,10,10,9,1.41
4526737,23315402,2184,Quiet retreat by waterfront park,Rainier Valley,Seattle,WA,98118,47.52749354,-122.2609575,Apartment,Entire home/apt,2,1,1,1,Real Bed,f,strict,f,f,15,2015-05-31,2015-12-07,100,10,10,10,10,10,10,2.05
4526943,23468733,2743,PANORAMIC VIEWS OF LAKE WASHINGTON!,Capitol Hill,Seattle,WA,98102,47.62825489,-122.3261987,Apartment,Entire home/apt,2,1,1,1,Real Bed,f,strict,f,f,4,2015-08-30,2016-01-02,70,10,10,9,9,10,9,0.94
4532538,23489864,115,Classic old Ballard home,Ballard,Seattle,WA,98107,47.67168771,-122.3925586,House,Entire home/apt,5,3,3,5,Real Bed,f,strict,f,f,1,2016-01-01,2016-01-01,100,10,10,10,10,10,10,1
4539948,8200345,867,Cozy Private Loft Apt with Balcony,Central Area,Seattle,WA,98122,47.61040169,-122.313874,Loft,Entire home/apt,2,1,0,1,Real Bed,t,strict,f,f,34,2014-12-16,2015-12-01,96,10,10,10,10,10,9,2.65
4546924,2756070,953,1 Bed+Den Eco-Retreat,Central Area,Seattle,WA,98122,47.60863925,-122.3065334,Apartment,Entire home/apt,4,1,1,3,Real Bed,t,strict,f,f,36,2015-02-01,2015-12-28,99,10,10,10,10,10,10,3.2
4550099,15104715,143,Brand-New 3BR/3BA Home w/ Roof-View,Ballard,Seattle,WA,98107,47.67433308,-122.375678,House,Entire home/apt,6,3,3,3,Real Bed,f,strict,f,f,3,2014-11-29,2015-05-26,93,9,7,9,10,9,8,0.22
4557204,23624535,3509,Perfect Madison Park Urban Oasis,Capitol Hill,Seattle,WA,98112,47.62931559,-122.2936488,House,Entire home/apt,8,2.5,4,4,Real Bed,f,strict,f,f,6,2014-12-26,2015-11-28,100,10,10,10,10,9,10,0.48
4559985,18988566,2542,2 BR apt University District,Other neighborhoods,Seattle,WA,98105,47.66305915,-122.2894477,Apartment,Entire home/apt,4,1,2,2,Real Bed,f,strict,f,f,4,2015-01-05,2015-10-24,80,9,10,9,7,9,8,0.33
4566609,16110062,1625,Cozy Studio 1 Block from Pike/Pine,Downtown,Seattle,WA,98101,47.61322588,-122.3236009,Apartment,Entire home/apt,2,1,0,1,Real Bed,f,strict,f,f,25,2014-12-01,2015-10-26,78,9,8,9,8,9,8,1.88
4569115,8534462,1279,Downtown 2Bed Western Sunset Views,Downtown,Seattle,WA,98121,47.61621072,-122.3503346,Apartment,Entire home/apt,4,1,2,2,Real Bed,f,strict,t,t,44,2014-12-13,2015-11-15,95,10,10,10,10,10,9,3.4
4574039,23709757,1709,Amazing Designer Dowtown Loft,Downtown,Seattle,WA,98104,47.59894233,-122.3369363,Loft,Entire home/apt,3,1,1,2,Real Bed,f,strict,f,f,44,2014-12-10,2015-12-31,95,10,9,10,10,9,9,3.38
4574700,23713302,685,"Perfect for families, best location",Central Area,Seattle,WA,98122,47.61217344,-122.2919284,House,Entire home/apt,8,3,3,4,Real Bed,f,strict,f,f,2,2015-06-30,2015-09-01,100,10,10,10,10,10,10,0.32
4593740,23316664,1705,Great Downtown Home! 98 Walkscore,Downtown,Seattle,WA,98104,47.6022706,-122.3362386,Apartment,Entire home/apt,3,1,1,1,Real Bed,t,strict,f,f,80,2014-12-24,2016-01-02,98,10,10,10,10,10,10,6.37
4596493,5222362,3176,Large modern waterfront comfy 2bd,Queen Anne,Seattle,WA,98119,47.62214547,-122.359825,Apartment,Entire home/apt,4,2,2,2,Real Bed,f,strict,f,f,0,,,,,,,,,,
4597584,406456,1088,Perfect location. Luxury apartment.,Downtown,Seattle,WA,98101,47.61078024,-122.3411651,Apartment,Entire home/apt,2,1,0,1,Real Bed,f,strict,f,f,0,,,,,,,,,,
4599119,2095307,2555,CUSTOM REMODEL NEAR UW & CHILDREN'S,Other neighborhoods,Seattle,WA,98115,47.67178534,-122.2876775,House,Entire home/apt,3,1.5,2,2,Real Bed,f,strict,f,f,4,2015-01-21,2015-08-18,100,10,10,10,10,10,10,0.34
4614955,9058822,1648,P4 Metro living: Winter promo,Downtown,Seattle,WA,98101,47.61259702,-122.3298757,Apartment,Entire home/apt,5,1,1,3,Real Bed,t,strict,t,t,39,2014-12-16,2015-11-29,93,10,9,10,10,10,9,3.04
4616695,6350194,1660,Stylish Art-Filled Mid-Century Apt,Downtown,Seattle,WA,98104,47.60944715,-122.3258566,Apartment,Entire home/apt,2,1,1,1,Real Bed,f,strict,f,f,19,2014-12-28,2015-11-08,99,10,10,10,10,10,10,1.53
4629020,23972943,2460,The Ravenna View Apartment,Other neighborhoods,Seattle,WA,98115,47.67443337,-122.2939952,Apartment,Entire home/apt,6,1,2,4,Real Bed,f,strict,f,f,2,2015-06-05,2015-06-18,100,10,9,9,9,9,10,0.28
4637670,22965312,1241,High-rise Studio- Heart O' The City,Downtown,Seattle,WA,98101,47.61601594,-122.3295179,Apartment,Entire home/apt,2,1,0,1,Real Bed,f,strict,f,f,37,2014-12-01,2015-10-27,94,10,10,10,10,9,10,2.78
4645208,24049136,267,1905 Craftsman in Ideal Location!,Queen Anne,Seattle,WA,98109,47.63394912,-122.3496911,House,Entire home/apt,8,3,4,5,Real Bed,f,strict,f,f,14,2015-04-12,2015-08-30,99,10,10,10,10,10,10,1.57
4661812,5038407,500,Gorgeous Seattle Apt Near Downtown!,Queen Anne,Seattle,WA,98119,47.64402085,-122.3755716,Apartment,Entire home/apt,6,1,2,2,Real Bed,f,strict,f,f,10,2015-06-03,2015-12-13,88,9,10,9,10,9,9,1.39
4669377,24148567,1267,Cozy Charmer Steps To Pike Place,Downtown,Seattle,WA,98121,47.61423956,-122.3489068,Apartment,Entire home/apt,5,1,1,3,Real Bed,f,strict,f,f,14,2014-12-07,2015-11-22,97,10,10,10,10,10,9,1.07
4672934,19993125,142,Modern 3BR Freestanding Townhouse,Ballard,Seattle,WA,98107,47.66583687,-122.3701323,House,Entire home/apt,10,2.5,3,5,Real Bed,f,strict,f,f,13,2015-01-02,2016-01-02,98,10,10,10,10,10,10,1.06
4676275,10372748,1362,Discover Downtown Seattle,Downtown,Seattle,WA,98121,47.61452528,-122.3464688,Apartment,Entire home/apt,4,1,1,2,Real Bed,f,strict,f,f,1,2015-08-10,2015-08-10,80,8,10,6,6,10,8,0.2
4677524,24148567,1325,Charming Suite Near Space Needle!,Downtown,Seattle,WA,98121,47.61476068,-122.347023,Apartment,Entire home/apt,4,1,0,2,Real Bed,f,strict,f,f,20,2015-02-08,2015-11-15,98,10,10,10,10,10,10,1.81
4678866,3973228,1102,Charming Eastlake Townhouse ,Cascade,Seattle,WA,98102,47.64050458,-122.3282016,House,Entire home/apt,3,1,1,2,Real Bed,f,strict,f,f,2,2014-12-28,2015-07-05,100,10,10,10,10,10,8,0.16
4706111,20803374,1678,"Modern, 2BR, Parking Included!",Downtown,Seattle,WA,98122,47.60532853,-122.3194263,House,Entire home/apt,4,1.5,2,2,Real Bed,f,strict,f,f,2,2014-12-22,2015-01-12,100,10,10,10,10,9,10,0.16
4711069,10283735,2202,Craftsman with view of Seattle ,Rainier Valley,Seattle,WA,98178,47.51016433,-122.2604426,House,Entire home/apt,12,3,4,4,Real Bed,f,strict,f,f,42,2014-12-28,2015-12-23,91,9,9,9,10,9,9,3.38
4752817,24526173,1663,2BR Downtown Penthouse Condo,Downtown,Seattle,WA,98101,47.61168312,-122.3287378,Apartment,Entire home/apt,6,1,2,3,Real Bed,f,strict,f,f,57,2015-01-01,2015-12-21,94,10,10,10,10,10,9,4.63
4776823,15942582,1394,BEST (historic) locat A/C FREE prkg,Downtown,Seattle,WA,98121,47.6152136,-122.3476362,Loft,Entire home/apt,4,1,0,2,Real Bed,f,strict,f,f,67,2014-12-24,2015-12-10,94,9,10,9,9,10,10,5.33
4783585,24148567,1403,Lovely 2BD in the Heart of the City,Downtown,Seattle,WA,98121,47.615434,-122.3485208,Apartment,Entire home/apt,6,1,2,3,Real Bed,f,strict,f,f,24,2015-01-11,2015-12-09,97,10,10,10,10,10,9,2.01
4784639,24148567,3373,December Special! Perfect Location!,Other neighborhoods,Seattle,WA,98103,47.67297727,-122.352263,Apartment,Entire home/apt,4,1,2,3,Real Bed,f,strict,f,f,15,2015-01-17,2015-11-15,100,10,10,10,10,10,9,1.27
4787415,14282414,448,Wonderful Queen Anne Home,Queen Anne,Seattle,WA,98119,47.64181148,-122.3740712,House,Entire home/apt,4,2,3,3,Real Bed,f,strict,f,f,0,,,,,,,,,,
4811583,24689607,1699,The View at Seattle,Downtown,Seattle,WA,98104,47.60225658,-122.3350513,Apartment,Entire home/apt,4,1,1,2,Real Bed,f,strict,f,f,4,2014-12-21,2015-10-21,80,8,10,7,8,10,10,0.32
4833820,2226123,2265,Stunning craftsman--3 month minimum,Rainier Valley,Seattle,WA,98118,47.5521044,-122.2810286,House,Entire home/apt,4,1.5,2,2,Real Bed,f,strict,f,f,0,,,,,,,,,,
4856986,24986285,839,Three Floors & Rooftop Deck Central,Central Area,Seattle,WA,98122,47.60581271,-122.3040398,House,Entire home/apt,7,2.5,3,4,Real Bed,f,strict,f,f,4,2015-07-30,2015-11-27,100,10,10,10,10,10,10,0.75
4868135,1121532,283,Designer 2 Bdrm Fremont/Wallingford,Other neighborhoods,Seattle,WA,98103,47.66144065,-122.343953,Apartment,Entire home/apt,6,1,2,3,Real Bed,f,strict,f,f,11,2015-01-01,2015-09-29,96,9,10,9,9,10,9,0.89
4872699,25066447,107,Large Home in Historical Ballard,Ballard,Seattle,WA,98107,47.67575024,-122.3765799,House,Entire home/apt,6,1.5,3,4,Real Bed,t,strict,f,f,1,2015-02-02,2015-02-02,100,8,10,10,10,10,8,0.09
4940491,466499,3808,Roof Deck in Fremont/Wallingford,Other neighborhoods,Seattle,WA,98103,47.65430412,-122.3427201,Apartment,Entire home/apt,2,1,0,1,Real Bed,f,strict,f,f,7,2015-04-12,2015-10-04,97,10,10,10,10,10,9,0.78
4943016,3294357,1578,Beautiful Modern Downtwn/Convention,Downtown,Seattle,WA,98101,47.61132764,-122.3306001,Apartment,Entire home/apt,4,1,1,1,Real Bed,f,strict,f,f,4,2015-02-17,2015-09-27,90,9,10,10,10,10,9,0.37
4947002,8141738,3378,FABULOUS LOCATION BY GREENLAKE!,Other neighborhoods,Seattle,WA,98103,47.67748411,-122.3465181,Apartment,Entire home/apt,4,1,2,2,Real Bed,f,strict,f,f,14,2015-03-09,2015-11-17,98,10,10,10,10,9,10,1.39
4993710,25746073,3770,"Cozy Condo in Fremont, with parking",Other neighborhoods,Seattle,WA,98103,47.65339661,-122.3535236,Apartment,Entire home/apt,2,1,1,1,Real Bed,f,strict,f,f,35,2015-02-05,2015-11-09,96,10,10,9,10,10,9,3.14
4996554,8880117,1863,Best value near downtown Seattle!,West Seattle,Seattle,WA,98126,47.54727136,-122.3787189,House,Entire home/apt,4,1,2,2,Real Bed,t,strict,f,f,13,2015-01-20,2015-11-23,91,9,9,9,10,10,10,1.11
5021081,25906186,34,Seattle Queen Anne Beauty,Queen Anne,Seattle,WA,98119,47.63812149,-122.37579,House,Entire home/apt,7,3.5,4,3,Real Bed,t,strict,f,f,5,2015-08-07,2015-11-12,75,8,9,8,9,9,8,0.99
5021969,6372203,1708,Pioneer Square Apartment 202,Downtown,Seattle,WA,98104,47.60102787,-122.3346015,Apartment,Entire home/apt,3,1,1,2,Real Bed,f,strict,f,f,42,2015-03-18,2015-11-13,87,9,9,9,9,8,8,4.3
5022572,534305,3352,Phinney Ridge Spacious 7+BR  View!,Other neighborhoods,Seattle,WA,98103,47.67305679,-122.3516393,House,Entire home/apt,16,4,7,10,Real Bed,f,strict,t,t,5,2015-06-29,2015-11-18,100,9,9,10,10,10,10,0.79
5040885,25355782,3563,Charming 1906 Craftsman,Capitol Hill,Seattle,WA,98112,47.62906699,-122.3079134,House,Entire home/apt,4,1.5,2,2,Real Bed,f,strict,f,f,3,2015-08-23,2015-10-01,100,10,10,10,10,10,10,0.67
5041669,26003146,2436,Plaza Suites - 1 Bedroom Condo B209,Northgate,Seattle,WA,98115,47.69498627,-122.3061063,Apartment,Entire home/apt,4,1,1,1,Real Bed,f,strict,f,f,5,2015-03-15,2015-11-19,96,9,10,10,10,10,10,0.51
5048597,4411144,1311,2 Bedroom Near Space Needle S8,Downtown,Seattle,WA,98121,47.61516931,-122.3436908,Apartment,Entire home/apt,6,1,2,3,Real Bed,f,strict,f,t,16,2015-06-05,2015-12-10,93,9,10,10,9,10,9,2.24
5051529,26003146,2424,Plaza Suites - 3 Bedroom Condo B504,Northgate,Seattle,WA,98115,47.69288726,-122.3077962,Apartment,Entire home/apt,8,2,3,3,Real Bed,f,strict,f,f,10,2015-03-08,2015-11-29,96,10,10,10,9,9,10,0.99
5058302,24148567,1412,City Living in Comfort w/ Parking!,Downtown,Seattle,WA,98121,47.6151071,-122.3486879,Condominium,Entire home/apt,5,1,1,3,Real Bed,f,strict,f,f,23,2015-02-18,2015-12-01,90,9,9,9,10,9,9,2.15
5060388,9690840,1040,"Urban cabin with loft, full kitchen",Central Area,Seattle,WA,98144,47.59958299,-122.3131538,Cabin,Entire home/apt,4,1,0,2,Real Bed,t,strict,f,f,38,2015-05-12,2015-12-31,97,10,10,10,10,9,10,4.79
5061411,165390,3754,"corp relo. 2 car, 94 walkscore, 3br",Other neighborhoods,Seattle,WA,98103,47.65265241,-122.3473829,House,Entire home/apt,8,2.5,3,3,Real Bed,f,strict,f,f,4,2015-03-29,2015-06-18,100,10,10,10,10,10,10,0.43
5069495,20783903,906,Neat & Roomy Photography Studio,Central Area,Seattle,WA,98122,47.60254407,-122.3098644,Townhouse,Entire home/apt,4,0.5,1,1,Real Bed,f,strict,f,f,33,2015-03-03,2016-01-02,95,10,10,10,10,9,10,3.21
5078129,7980977,3393,Fantastic Private Entry Suite & Den,Other neighborhoods,Seattle,WA,98103,47.6662835,-122.3405054,House,Entire home/apt,6,1,1,3,Real Bed,t,strict,f,f,42,2015-02-15,2015-12-20,97,10,10,10,10,9,10,3.89
5078876,13309620,2804,Great Location:2Bed&2.5Bath&Parking,Capitol Hill,Seattle,WA,98102,47.62174048,-122.3178395,Townhouse,Entire home/apt,5,2.5,2,2,Real Bed,f,strict,f,f,13,2015-09-28,2016-01-02,98,10,10,10,10,10,9,3.94
5104077,6358721,3267,Calm artist's home in Cedar Park ,Lake City,Seattle,WA,98125,47.72124669,-122.2877308,House,Entire home/apt,5,1,3,3,Real Bed,f,strict,f,f,3,2015-07-19,2015-07-28,87,8,9,9,9,7,9,0.53
5127136,26502819,2014,"Hip, Walkable Townhome in Seattle",Other neighborhoods,Seattle,WA,98117,47.6913726,-122.3640494,Townhouse,Entire home/apt,8,1.5,3,4,Real Bed,t,strict,f,f,43,2015-04-19,2015-12-29,98,10,10,10,10,9,10,4.94
5175464,1135188,2251,Cozy Columbia City Studio Apt,Rainier Valley,Seattle,WA,98118,47.55778269,-122.2820306,Apartment,Entire home/apt,2,1,0,1,Real Bed,t,strict,f,f,16,2015-02-01,2015-11-16,86,9,9,10,10,9,9,1.42
5175631,17039361,242,Le Penthouse,Queen Anne,Seattle,WA,98109,47.64236917,-122.3440864,Apartment,Entire home/apt,4,1.5,2,2,Real Bed,f,strict,f,f,26,2015-03-08,2015-12-11,98,10,10,10,10,10,10,2.57
5183938,8534462,1378,Great Location. 98 Walkscore,Downtown,Seattle,WA,98121,47.61303752,-122.3458359,Apartment,Entire home/apt,3,1,1,1,Real Bed,f,strict,t,t,48,2015-02-07,2015-12-30,97,10,10,10,10,10,10,4.34
5201816,661691,1509,Studio Timeshare in Seattle WA #2,Downtown,Seattle,WA,98101,47.61305124,-122.3324372,Other,Entire home/apt,2,1,0,1,Real Bed,f,strict,f,f,1,2015-07-02,2015-07-02,100,10,10,10,10,10,10,0.16
5213468,8534462,1549,Ultra-Modern 1Bed w/ Amazing Views,Downtown,Seattle,WA,98101,47.61131632,-122.3399203,Apartment,Entire home/apt,3,1.5,1,1,Real Bed,f,strict,t,t,30,2015-02-25,2015-12-01,99,10,10,10,10,10,10,2.87
5228066,3650148,3435,Sunny 2Bdrm/2bath Apartment,Other neighborhoods,Seattle,WA,98105,47.66580643,-122.2814381,Apartment,Entire home/apt,4,2,2,2,Real Bed,f,strict,f,f,2,2015-03-23,2015-09-17,90,10,10,10,10,10,10,0.21
5240694,27122439,2354,"Light , Airy Loft + 1 bdrm & more",Seward Park,Seattle,WA,98118,47.55199613,-122.2647216,House,Entire home/apt,8,1,1,3,Real Bed,f,strict,f,f,16,2015-04-22,2015-12-31,95,9,10,10,10,9,10,1.86
5242148,27129222,2156,Modern Rustic Home,Rainier Valley,Seattle,WA,98118,47.53678301,-122.2682946,House,Entire home/apt,12,3,4,6,Real Bed,f,strict,f,f,36,2015-03-22,2016-01-01,98,10,10,10,10,9,10,3.74
5252877,27189459,3699,NEW Fremont Modern Luxurious 2 BDM,Other neighborhoods,Seattle,WA,98103,47.65421754,-122.3472173,Apartment,Entire home/apt,6,1,2,4,Real Bed,f,strict,f,f,12,2015-03-28,2015-12-28,94,10,10,9,10,10,9,1.27
5261239,27233816,3175,"Downtown, steps from the Needle",Queen Anne,Seattle,WA,98121,47.61904215,-122.3520158,Apartment,Entire home/apt,2,1,0,1,Real Bed,f,strict,f,f,52,2015-02-16,2016-01-02,81,9,7,10,9,10,8,4.83
5262750,21006812,946,Seclusion in the HEART of Seattle,Central Area,Seattle,WA,98122,47.61210627,-122.3041249,Apartment,Entire home/apt,3,1,1,2,Real Bed,f,strict,f,f,20,2015-07-11,2015-12-29,100,10,10,10,10,10,10,3.37
5270886,4411144,1426,"Walk To Space Needle, Pike Place S7",Downtown,Seattle,WA,98121,47.61515194,-122.3422298,Apartment,Entire home/apt,4,1,1,2,Real Bed,f,strict,f,t,11,2015-06-04,2015-11-10,98,10,10,9,10,10,9,1.53
5272327,828164,818,Mini-apt Seattle w/ bkyard oasis!,Central Area,Seattle,WA,98112,47.62250279,-122.2956157,Apartment,Entire home/apt,2,1,1,1,Real Bed,f,strict,f,f,28,2015-05-27,2015-11-28,96,10,10,10,10,10,10,3.77
5277900,19779189,963,Lovely home close to town and lake,Central Area,Seattle,WA,98122,47.60393134,-122.2945169,House,Entire home/apt,6,2,3,5,Real Bed,f,strict,f,f,9,2015-04-20,2015-09-08,96,10,10,10,10,9,10,1.04
5289293,15942582,1402,HOLLYWOOD GLAM in PRIME LOCATION,Downtown,Seattle,WA,98121,47.61714904,-122.3517693,Apartment,Entire home/apt,3,1,1,2,Real Bed,f,strict,f,f,37,2015-02-28,2015-12-01,93,9,10,10,10,10,10,3.57
5304739,13004337,3644,"Private Apt, Entrance, Bath + 2BR",Other neighborhoods,Seattle,WA,98177,47.71730262,-122.3650924,Apartment,Entire home/apt,6,1,2,3,Real Bed,t,strict,f,f,82,2015-03-04,2015-12-31,94,10,9,10,10,10,10,8.01
5310193,27508753,217,Top of Queen Anne 3 Bed / 2 Bath,Queen Anne,Seattle,WA,98109,47.63793826,-122.3507256,House,Entire home/apt,6,2,3,3,Real Bed,f,strict,f,f,3,2015-08-09,2015-12-28,93,9,9,10,9,10,10,0.6
5315169,27532846,1623,"Serene&Central, 1BR&Pullout&Parking",Downtown,Seattle,WA,98104,47.6131384,-122.3251616,Apartment,Entire home/apt,4,1,1,2,Real Bed,f,strict,f,f,26,2015-04-05,2015-12-27,94,10,9,10,10,10,10,2.84
5325214,4255498,355,Cozy Greenlake basement studio,Other neighborhoods,Seattle,WA,98103,47.66330129,-122.3434587,House,Entire home/apt,3,1,0,1,Real Bed,f,strict,f,f,14,2015-02-22,2015-12-13,91,9,9,10,9,10,10,1.32
5372156,8534462,1576,8th Ave Condos Modern 1BD 3,Downtown,Seattle,WA,98104,47.60834831,-122.3286741,Apartment,Entire home/apt,3,1,1,1,Real Bed,f,strict,t,t,15,2015-05-17,2015-12-16,96,10,10,10,10,10,10,1.93
5402304,28003582,3712,The Fremont Flat..Luxury,Other neighborhoods,Seattle,WA,98103,47.6554117,-122.3443102,Apartment,Entire home/apt,4,1,2,2,Real Bed,f,strict,f,f,9,2015-03-10,2015-09-28,95,9,10,10,10,9,10,0.9
5413564,28062101,2485,Remodeled Craftsman House- Ravenna,Other neighborhoods,Seattle,WA,98105,47.6705636,-122.2979547,House,Entire home/apt,4,2,2,2,Real Bed,t,strict,f,f,2,2015-11-24,2016-01-02,80,6,8,10,10,10,8,1.43
5422159,26232234,1076,Luxurious Seattle Apartment,Downtown,Seattle,WA,98101,47.60777108,-122.3396398,Apartment,Entire home/apt,3,1,0,1,Real Bed,f,strict,f,f,43,2015-03-18,2015-11-16,91,10,9,9,9,10,9,4.4
